2015-11-04 15:50:42,992 [localhost-startStop-1] INFO  context.ContextLoader  - Root WebApplicationContext: initialization started
2015-11-04 15:50:47,930 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/updateDemo],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.demo.web.controller.DemoController.updateDemo(com.cemobile.demo.entities.Demo,org.springframework.validation.BindingResult,com.cemobile.framework.common.page.Page)
2015-11-04 15:50:47,931 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/deleteDemo],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.demo.web.controller.DemoController.deleteDemo(java.lang.String)
2015-11-04 15:50:47,931 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/toAdd],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.demo.web.controller.DemoController.addDemo()
2015-11-04 15:50:47,931 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/list],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.demo.web.controller.DemoController.demoList()
2015-11-04 15:50:47,932 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/submitDemo],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.demo.web.controller.DemoController.submitDemo(com.cemobile.demo.entities.Demo,org.springframework.validation.BindingResult,com.cemobile.framework.common.page.Page)
2015-11-04 15:50:47,932 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/toSel],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.demo.web.controller.DemoController.selectDemo(java.lang.Long,org.springframework.ui.Model)
2015-11-04 15:50:47,933 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/toSearch],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.demo.web.controller.DemoController.toSearch()
2015-11-04 15:50:47,934 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AdminController.index()
2015-11-04 15:50:47,935 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/center],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AdminController.center()
2015-11-04 15:50:47,935 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/login],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AdminController.login()
